username,following,followers,totaltweets,tweetcreated,retweetcount,text,hashtags
uncleprober,479,1349,415507,2021-01-17 16:50:43,51,"UN Special Rapporteurs Michael Lynk and @drtlaleng are calling “on Israel, the occupying power, to ensure swift and equitable access to COVID-19 vaccines for the Palestinian people under occupation.”
 
#Apartheid #CoronaRacism

Their full statement ➡️ https://t.co/TpliSXWaw5 https://t.co/HYi7kvaaS4",[]
ecdem_isus,4977,1113,53648,2021-01-17 16:50:43,293,"I'm pro lockdown for the time being given the circumstances of the moment (vaccines here, new variants etc.) but I also worry that when we look back in 5 years we'll discover all sorts of adverse consequences from people being physically/socially isolated from one another.",[]
NutleyGirl5,5001,2608,117237,2021-01-17 16:50:41,9273,what kind of shithole president lies about having a stockpile of vaccines,[]
billyni99933742,893,824,35589,2021-01-17 16:50:41,2,Are the Scots considering if life was in reverse...would the snp be giving life saving vaccines to the Tory loving English?...eh I think NOT...Indepen dunce? Certainly it needs a Revolution..about its own values?,[]
mdrfl,4958,4538,278474,2021-01-17 16:50:40,10,"#Israel's vaccinating at world's fastest rate, yet excludes 4.5 mln #Palestinians under its control. In parts of West Bank, getting #CovidVaccine depends on if you're Jewish or Palestinian. @hrw on Israel's duty to provide vaccine to occupied Palestinians. https://t.co/uVLaOVbCoX https://t.co/Av4SJWpFpA","[{'text': 'Israel', 'indices': [16, 23]}, {'text': 'Palestinians', 'indices': [84, 97]}]"
JenKeaton4,307,101,2358,2021-01-17 16:50:39,0,"@JerramieMcgoug1 @DanFosterType Most of the shit used to make the vaccine is stuff we already use to make vaccines, all they had to do was tweak the virus. Add to that an unprecedented amount of global collaboration and BAM! Vaccine has arrived 🤯 Science is amazing, isn't it?",[]
lizditz,10308,9381,775219,2021-01-17 16:50:37,23,"Why not? Antivaxxers require endless evidence for the slightest benefit of vaccines but will accept a single anecdote as incontrovertible evidence that “vaccines kill,” and the Venn diagram between antilockdown/antimask #COVID19 deniers and antivaxxers shows considerable overlap. https://t.co/YEyWL1jgcl",[]
DonnaMi91040484,580,119,10366,2021-01-17 16:50:36,1,@MerrylWiener @melissadderosa @NYGovCuomo The Federal Government hasn't sent the vaccines to the States.,[]
moonlitmesss,130,120,1008,2021-01-17 16:50:36,0,"@sgt9997 All medicines have potential side effects, and obvisously they might work or not but that's just a part of the process. And yeah trials do take longer but I personally don't think this can be compared to other vaccines since it was given so much more immediate attention &amp; action",[]
yah_servant,410,1176,18714,2021-01-17 16:50:35,11,"No Evidence COVID-19 Vaccines Will Block Spread of Coronavirus - The Vaccine Reaction https://t.co/5BHL97Zrkt

Read the full article on TVR and subscribe today! Join us for an enlightened conversation about vaccination, health and autonomy.
#NVIC #VaccineFreedom #InformedConsent https://t.co/weSTnxCSyv",[]
JulieTaylorLan1,4867,4023,15951,2021-01-17 16:50:34,4,Could too much time between doses drive the coronavirus to outwit vaccines? | Science | AAAS We are a live experiment. That’s how it’s just been put here! ⁦@TigressEllie⁩ ⁦@VixL⁩ ⁦@karamballes⁩  https://t.co/pdomCsxN3K,[]
Nardeus1980,261,267,10372,2021-01-17 16:50:34,0,"@CGTNOfficial Yes it is a super.virus, killing billions. You need full lockdowns, masks and vaccines. Each year, twice.",[]
York_CDM,512,231,305,2021-01-17 16:50:32,3,Have questions about #COVID19 vaccines? Visit our webpage to stay up to date with the latest news &amp; information: https://t.co/9j1YciNMjq https://t.co/VqkowF6DAl,"[{'text': 'COVID19', 'indices': [41, 49]}]"
NorseMinarchy,279,189,7314,2021-01-17 16:50:31,1,"I don't know how somebody could read this and say ""we're fine with intramuscular vaccines, one dose is enough, throw out the mask, we just gotta prevent pneumonia.""

https://t.co/67mmFMD0KM https://t.co/HHkNh0c19Q",[]
Charles49815279,14,0,8,2021-01-17 16:50:30,0,"@D4VEH @libertyhq We still live in a land of choice, I am a fit 40 year old never needed vaccines, the virus has a 97+ survival rate and with all the high risk groups getting it and herd immunity no need for draconian laws or vaccine passports.... jeez some folk have it hook line and sinker!",[]
ALETTAHA,66,5584,491827,2021-01-17 16:50:30,1,"@MbalulaFikile @jsteenhuisen Wena baba, it is the ANC that is continuously politicising stuff. The handing out of food parcels is an example of the despicable recently. Only ANC member got and no whites were given. Disgusting - I guess the roll out of vaccines are going to be same.",[]
MandyMatney,2270,2576,8752,2021-01-17 16:50:27,1,".@fitsnews: Production of the Pfizer and Moderna vaccines, currently 8 million doses per week, should ramp up to 18 million doses per week by February. In anticipation of this, I’m working with local officials on two mass-vax events for Beaufort County.  https://t.co/6iCqZKU9Vw",[]
Qhweku_Sterling,3731,1464,62035,2021-01-17 16:50:26,17,"""Our best chance of staying safe from #COVID19 is to have vaccines, diagnostics and treatments that are available for ALL. 

No-one is safe from COVID-19 until everyone is safe,"" writes @Winnie_Byanyima.

#PeoplesVaccine","[{'text': 'COVID19', 'indices': [50, 58]}]"
linno80,466,387,5661,2021-01-17 16:50:26,0,"@tony38966733 @Linda36758099 @Karen33589301 Vaccines do not protect people. They’re made to cause illness or harm. That illness can then be “cured” or “treated” by Pharmaceutical companies which in turn,makes them a shit load of money. The biggest deception in history has been the idea  that vaccines are good and needed.",[]
AtanuAdhikari15,148,172,5938,2021-01-17 16:50:25,16,"@IamNaveenKapoor Yes I AGREE. 
INDIA 🇮🇳 MUST AND SHUD HELP PAKISTAN 🇵🇰 WITH FREE VACCINES

Under ""Humanitarian GROUND 👇👇 https://t.co/vHcfziznWY",[]
commonsense98,631,657,7984,2021-01-17 16:50:25,0,"Education=Necessity.Skiing=Hobby
FYI @GovChrisSununu
Teachers are frontline workers in their classrooms. ""Teachers aren’t doing that,” Sununu said.“That’s why school nurses already are getting vaccines because they are frontline.”
.
#NHPolitics
 https://t.co/UnPuaY8kH6","[{'text': 'NHPolitics', 'indices': [233, 244]}]"
in_wondermint,1800,434,16816,2021-01-17 16:50:25,293,"I'm pro lockdown for the time being given the circumstances of the moment (vaccines here, new variants etc.) but I also worry that when we look back in 5 years we'll discover all sorts of adverse consequences from people being physically/socially isolated from one another.",[]
Multijo1,6650,6085,499576,2021-01-17 16:50:25,0,.@JNJNews You have a responsibility to make sure the COVID-19 vaccines you produce are available to everyone who needs them—especially the most vulnerable. Will you commit now to put people over profit and ensure a #PeoplesVaccine?,"[{'text': 'PeoplesVaccine', 'indices': [215, 230]}]"
Mansexads,100,75,13102,2021-01-17 16:50:24,12004,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
girishk89,437,153,588,2021-01-17 16:50:24,12,"The @IndSciCOVID organized a webinar on India’s #Vaccine Policy on 16th Jan 2021 featuring Prof Shahid Jameel, Prof @GKangInd &amp; me, where we discussed all things #COVID19 #vaccines in #India related in detail. 
The session recording is available at https://t.co/Y5KHd88fML https://t.co/1arZ7wKWeg","[{'text': 'Vaccine', 'indices': [63, 71]}]"
HarrietOH,919,393,4768,2021-01-17 16:50:23,0,"140 vaccines a minute in UK, that surely is something to be super proud of 💪🏻💪🏻",[]
sci_questions,917,3266,8137,2021-01-17 16:50:23,2,"I was asked to write a post about vaccines and breastfeeding and whether vaccinating for COVID-19 is safe for pregnant and breastfeeding mothers.
(1/n)",[]
JeffAntonelli3,197,109,9527,2021-01-17 16:50:22,0,@CDCgov That's cuz the vaccines dont work that's the part they are not telling you.,[]
itskayod,2200,2004,261499,2021-01-17 16:50:22,49,"Should have been done from the start but that would have required competent leadership, which we have not had for 4 years.  The next question is where are we getting the vaccines since apparently we don't have enough supplies. https://t.co/INRRV6pirl",[]
realDJTNN,30,741,1051,2021-01-17 16:50:22,0,"Covid-19 News Today Live: The Latest on Vaccines, Variants and Trump Administration – The New York Times https://t.co/2G856QcqVj",[]
theonlythatche1,33,67,4315,2021-01-17 16:50:21,405,Kansas nurses refuse to give COVID-19 vaccines https://t.co/jIXRwwoaqJ https://t.co/HhBY3b7Njn,[]
Sangfro76889793,1179,685,1392,2021-01-17 16:50:20,1589,"Does the government know something the WHO, FDA &amp; Pfizer don't - or are they seriously willing to consider gambling with the nation's health by playing fast and loose with Covid vaccines? 

https://t.co/S5FvivAr24",[]
warrenbmeyers,959,123,6419,2021-01-17 16:50:20,0,@RyanGrieveAB Anything to distract from the fact that Trudeau screwed the pooch on acquiring vaccines,[]
JayaKangralkar,454,15,3766,2021-01-17 16:50:19,0,"@IamNaveenKapoor pakistan all weather freind china is there to supply vaccines to them ,.why worry about paksitan",[]
HumphreyPT,2195,741,39103,2021-01-17 16:50:19,0,@PhilWMagness @jeffreyatucker @IHME_UW Check out their updated “models” with vaccines and all the staggered and sharp lines drawn.  It’s a complete joke that these people are having any influence at all!,[]
mderial,1215,297,40327,2021-01-17 16:50:18,3,UAE lowers age requirement for COVID-19 vaccines to 16 https://t.co/kZqbslj8aM https://t.co/nyL5OB74uO,[]
AizatSH_,241,481,476,2021-01-17 16:50:18,87,"Regardless of the PA, Israel flouts its obligation as an occupying power in the West Bank by vaccinating people on one side of the street but not the other based on whether they’re Jewish or Palestinian. Indeed in Area C Israel has sole control under Oslo. https://t.co/9EzPoxbakM https://t.co/ghWP6ueYqw",[]
MarktNailham,1309,725,15482,2021-01-17 16:50:18,0,"The #ToryScum are going to screw up the #vaccines implementation, aren't they? #NHS #BorisJohnson #r4today #Covid19 https://t.co/4FWnqjD7BW","[{'text': 'ToryScum', 'indices': [4, 13]}, {'text': 'vaccines', 'indices': [40, 49]}, {'text': 'NHS', 'indices': [79, 83]}, {'text': 'BorisJohnson', 'indices': [84, 97]}, {'text': 'r4today', 'indices': [98, 106]}, {'text': 'Covid19', 'indices': [107, 115]}]"
harish504,163,288,96979,2021-01-17 16:50:17,307,"India must help Pakistan with Covid Vaccines , its not military or political issue , it’s humanitarian issue . Like always India must show large heart , this will help Pakistan needy population directly and will isolate India haters . just Sunday thought",[]
Susan22910136,394,113,20461,2021-01-17 16:50:16,9273,what kind of shithole president lies about having a stockpile of vaccines,[]
DocAlsup,545,211,450,2021-01-17 16:50:16,14,"The all woman team of 1 #pharmacist, 1 MD, and 2 RNs traveled in one day by plane, sled, and snowmobile to deliver the #COVID19  #vaccine to people across #rural northern Alaska. #Twitterx #publichealth https://t.co/JkWqgXnuZ4 via @GMA","[{'text': 'pharmacist', 'indices': [37, 48]}]"
scheidtmann,1295,191,1668,2021-01-17 16:50:16,3375,"We're deploying vaccines like we do annual flu shots rather than the mass vaccinations done in Africa &amp; Asia where millions are vaccinated in weeks

Years ago, Joe Rhatigan &amp; I studied these campaigns. They offer several lessons that can inform what we need in the US now

THREAD",[]
vmrwanda,905,954,250821,2021-01-17 16:50:15,3,UAE lowers age requirement for COVID-19 vaccines to 16 https://t.co/kZqbslj8aM https://t.co/nyL5OB74uO,[]
AfyayaJamiiTz,348,392,1787,2021-01-17 16:50:15,3375,"We're deploying vaccines like we do annual flu shots rather than the mass vaccinations done in Africa &amp; Asia where millions are vaccinated in weeks

Years ago, Joe Rhatigan &amp; I studied these campaigns. They offer several lessons that can inform what we need in the US now

THREAD",[]
Liam22766602,58,0,14,2021-01-17 16:50:13,0,"An amazing amount of vaccines given every minute. Hopefully, it'll be even more soon 🙏 https://t.co/KwNevCZmm9",[]
bhalomanush,977,9856,70846,2021-01-17 16:50:13,0,"This is the fundamental issue with inactivated vaccines like Covaxin- you want to inactivate the virus so that it can't infect cells anymore. 

But you don't want to inactivate it so much that the actual antigens that will raise neutralizing antibodies are disrupted.",[]
jpaltin,2201,938,11703,2021-01-17 16:50:12,0,@HdavisHunter @talbotchris @mar100sfa @B20e @DrSuperSalty @SeattlePD Vaccines are not 100 percent you know,[]
SallyJHall,852,1301,18760,2021-01-17 16:50:12,2271,"Vaccines may be our way out of this pandemic but they won’t change the social and environmental conditions that gave rise to the virus in the first place. We have to fundamentally change the way we treat animals. Until we do that, we’ll always be at risk from zoonotic viruses.",[]
