username,following,followers,totaltweets,tweetcreated,retweetcount,text,hashtags
iishrathvali1,173,76,14939,2021-01-16 14:39:01,499,"There are govt-mandated voice messages saying Indian-made vaccines are safe, yet the form says people getting #Covaxin are actually enrolling for 3rd phase trials! And if you say no to this, you won’t get the Oxford vaccine. Insane #VaccineForIndia https://t.co/7f2QFTlknS","[{'text': 'Covaxin', 'indices': [127, 135]}]"
GenoRhoads,1696,212,12106,2021-01-16 14:39:00,16,"1/ What @benmezrich does not seem to see when he insists the vaccines MUST reduce mortality because they cut infections: the data show they were far less effective in older people. People over 65 had a 14% chance of infection after the Moderna shot, 3x the odds of younger people. https://t.co/Iy1C7JTKAx",[]
Sturmtrumppen,932,535,29565,2021-01-16 14:39:00,1723,"Pretty much complete FUBAR on the vaccine delivery and rollout by Trump WH. 

Promising to release reserve vaccines that don’t even exist is even worse. 

All this after they turned down 100 mil extra doses from Pfizer earlier as well. 

#COVID19 is winning. We are not. https://t.co/3YDRWtdpRL",[]
WillemDafriendy,213,11,1351,2021-01-16 14:38:59,4238,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
BootaS8,362,225,9242,2021-01-16 14:38:59,92,"Two vaccines; one good, the other trial. Trial voluntary, but refuse it and you forfeit the good one.

This is not a vaccine drive, this is forced human experimentation. And pointing that out isn't antivax, it's anti-abuse.",[]
Jelly_Baker,1741,451,2421,2021-01-16 14:38:58,4238,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
PattyCakes_26,965,211,152647,2021-01-16 14:38:58,2802,"So, did Jared Kushner loot the vaccines that were supposedly being held in reserve?",[]
Tola_Abimbola,1425,2571,10817,2021-01-16 14:38:58,18,Nigeria hasn’t bought any Covid-19 vaccines yet as Africa’s most populous nation is still assessing the cost and logistics for a nationwide roll-out https://t.co/dy9FGqw8S2,[]
cocokw1,2178,820,182905,2021-01-16 14:38:58,16,"A million doses of COVID-19 vaccines developed by China's Sinopharm arrived in Serbia on Saturday, receiving a personal welcome at the airport from the country's president. #GLOBALink https://t.co/6elDI2zBNC",[]
spartychemist,431,201,23646,2021-01-16 14:38:58,1,We have safe and effective vaccines. And more are coming. Now we need to get these vaccines to Americans to help end this pandemic. We support @PresElectBiden’s efforts to build a strong #COVID19 vaccine delivery infrastructure. https://t.co/6IAH2CVkNv,[]
K_Kennedy,1399,889,28271,2021-01-16 14:38:57,4238,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
Goingbr0ke,341,244,4126,2021-01-16 14:38:56,14,Reminder: the FDA has said both the Pfizer and Moderna vaccines are safe. https://t.co/ZYbteG79Yv,[]
nuanced_nl,5000,1823,34635,2021-01-16 14:38:56,16,"A million doses of COVID-19 vaccines developed by China's Sinopharm arrived in Serbia on Saturday, receiving a personal welcome at the airport from the country's president. #GLOBALink https://t.co/6elDI2zBNC",[]
SallyTheManc,2378,3472,103100,2021-01-16 14:38:56,4238,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
DoKscho,80,655,333306,2021-01-16 14:38:54,4,Nigeria hasn’t bought any Covid-19 vaccines yet as Africa’s most populous nation is still assessing the cost and logistics for a nationwide roll-out https://t.co/kCIRVw7kyr,[]
Buzz26674206,378,17,7399,2021-01-16 14:38:54,0,"@TomiLahren Pretty much complete FUBAR on the vaccine delivery and rollout by Trump WH. 

Promising to release reserve vaccines that don’t even exist is even worse. 

All this after they turned down 100 mil extra doses from Pfizer earlier as well. 

#COVID19 is winning.","[{'text': 'COVID19', 'indices': [250, 258]}]"
Schadi_CRS,2283,3673,6593,2021-01-16 14:38:54,1,"Poll finds 64% of Canadians in favour of mandatory coronavirus vaccines. 

What do you think?
 https://t.co/RlaK9kBm0K",[]
igalque,1065,360,6665,2021-01-16 14:38:53,0,A black market for illegal coronavirus vaccines is thriving in the Philippines https://t.co/a34JxfAJJL,[]
battifund1,826,924,39874,2021-01-16 14:38:53,0,"COVID deaths pass 2 million, Vaccines for Refugees &amp; other topics - Dail... https://t.co/IF1E9smKCP via @YouTube",[]
johnnymup,3939,3330,149068,2021-01-16 14:38:52,4238,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
CrabNJ,835,4449,7095,2021-01-16 14:38:52,4,"2 weeks after the approval, 1 million doses of  #Sinopharm #vaccines arrived in #Serbia. Hope they could help Serbian people in the fight aginst  #COVID19 pandemic. https://t.co/AysrBq4RWa","[{'text': 'Sinopharm', 'indices': [69, 79]}, {'text': 'vaccines', 'indices': [80, 89]}, {'text': 'Serbia', 'indices': [101, 108]}]"
ChuckWendig,4172,183183,205047,2021-01-16 14:38:51,0,"@Rhube Oh definitely trust that expertise — I mean like, tweets from people who assure you of FACTS about masks or vaccines and panic.",[]
Devendr51939997,793,141,1975,2021-01-16 14:38:51,0,"@ASM50228653 @Searabbity1 @PuravParekh @governorswaraj @narendramodi There are millions like you who dont trust the govt 
Hence dont take the vaccines
Sooner pfizer will be available albeit with certain price 
You can take that",[]
McDough2,36,9,1041,2021-01-16 14:38:51,0,@10DowningStreet @BorisJohnson When will people wake up. A women called dolores cahill a top top professor of the world said these vaccines will kill you eventually. If people are going to ignore someone who has this knowledge then sorry this world has no hope. Covid is a scam. https://t.co/YRqcB7WB8A,[]
AngieM55972784,617,430,21317,2021-01-16 14:38:50,16,"1/ What @benmezrich does not seem to see when he insists the vaccines MUST reduce mortality because they cut infections: the data show they were far less effective in older people. People over 65 had a 14% chance of infection after the Moderna shot, 3x the odds of younger people. https://t.co/Iy1C7JTKAx",[]
The_sanathani,1042,207,31140,2021-01-16 14:38:50,899,"Rahul Gandhi raised doubts on govt’s effort to roll out Covid vaccine.

But on a day when India undertakes the #LargestVaccineDrive, after Modi admin approved two Made in India vaccines, not a single tweet!

Not a word of appreciation for Indian scientists and health workers too? https://t.co/Jy5IdcVfiC",[]
Dnh8siQfbZrq90a,35,4,5,2021-01-16 14:38:49,4,"2 weeks after the approval, 1 million doses of  #Sinopharm #vaccines arrived in #Serbia. Hope they could help Serbian people in the fight aginst  #COVID19 pandemic. https://t.co/AysrBq4RWa","[{'text': 'Sinopharm', 'indices': [69, 79]}, {'text': 'vaccines', 'indices': [80, 89]}, {'text': 'Serbia', 'indices': [101, 108]}]"
kissmibadeye,2517,1856,37188,2021-01-16 14:38:48,0,@Saffiya_Khan1 @Charles68431225 Unless the vaccines are still waiting in a lorry Calais,[]
Volksnurse,1506,897,61757,2021-01-16 14:38:48,2168,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
BGhonsalves,339,321,31172,2021-01-16 14:38:48,3,"I can't even🤦🏻‍♂️
These supposedly ""Educated"" morons, should b charged for spreading FAKE info abt the vaccine.

On what scientific basis have U written this LIE filled post?
What r UR  SOURCES?

Vaccines WORK.
U don't want one?OK.
Don't dissuade others wid ur lies.
Propoganda Much? https://t.co/vL69mBejK8",[]
Tubman20dollar,3116,804,38888,2021-01-16 14:38:47,9,"The banality of incompetent evil:

Trump admin told states to plan around influx of vaccines from a national reserve - this was a flat-out lie, there was no reserve, upending plans in a number of states...

https://t.co/f6TUdszeMP",[]
Yogi210875,5002,2085,607678,2021-01-16 14:38:47,57,"There's a small section that is spreading rumours about vaccines, their utility, their safety, to mislead the people in society. But such a large number of people received vaccines today with great joy &amp; enthusiasm, eminent doctors received the vaccine: Union Health Minister https://t.co/M2xjeCatg5",[]
Breakingnieuws1,3781,3813,500539,2021-01-16 14:38:47,67,"CORRECTION: Pfizer and Moderna mRNA vaccines, not AstraZeneca (vector vaccine).",[]
business,1297,6893414,645720,2021-01-16 14:38:47,4,Nigeria hasn’t bought any Covid-19 vaccines yet as Africa’s most populous nation is still assessing the cost and logistics for a nationwide roll-out https://t.co/kCIRVw7kyr,[]
_Sihag_,267,158,473,2021-01-16 14:38:47,112,"I admire the way India has developed the #CovidVaccine. No big claims, no big announcements. The vaccines are there for the people. Thank you Prime Minister Shri @narendramodi  for inspiring the scientists.","[{'text': 'CovidVaccine', 'indices': [61, 74]}]"
GauravShukla300,92,15,64,2021-01-16 14:38:47,147,"In a bleak time, lets take a moment to doff our hat to India's Scientists and doctors. Our country produces 60% of the world's vaccines and mass immunization is something our health system has handled for years. May today, the world's largest vaccine rollout, herald better times",[]
castrojiggs,752,387,17884,2021-01-16 14:38:47,42,"Do the Covid-19 vaccines prevent you from spreading the virus, or do they just protect you from getting sick? Scientists don’t know yet—and the uncertainty has big implications during the rollout of the vaccines https://t.co/k95ogjLlbY",[]
KimInSC3,170,63,14171,2021-01-16 14:38:46,3,South Carolina is among the states who have gotten the fewest vaccines from the federal government per capita. https://t.co/7887OQKZmL,[]
rajusvin,256,400,185155,2021-01-16 14:38:46,4071,"Vaccines are designed to save lives, not political parties",[]
_eqwal,5001,2434,139513,2021-01-16 14:38:46,4238,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
AndyTelferLegge,7710,8000,80811,2021-01-16 14:38:45,1366,Fuck’s sake I’ve just realised they’re gonna count the second doses as vaccines delivered,[]
tusharmarghade,750,841,111384,2021-01-16 14:38:44,57,"There's a small section that is spreading rumours about vaccines, their utility, their safety, to mislead the people in society. But such a large number of people received vaccines today with great joy &amp; enthusiasm, eminent doctors received the vaccine: Union Health Minister https://t.co/M2xjeCatg5",[]
Sticklemouse,3127,1014,86571,2021-01-16 14:38:43,1366,Fuck’s sake I’ve just realised they’re gonna count the second doses as vaccines delivered,[]
AliciaGaldon,186,369,6287,2021-01-16 14:38:43,0,"My grandparents are getting their first COVID vaccines today 🎉 elated and so relieved, yay science!!",[]
engineer_1st,358,404,41826,2021-01-16 14:38:43,12,"Crazy. Filipinos don't trust China. They don't trust govt; corruption is everywhere. Many read and know what ""50%"" means. Acosta has made them wary of vaccines. So rather than operate straight and build confidence, the COVID committee keeps pushing the trash. Like drug dealers.",[]
janmerges,572,177,4386,2021-01-16 14:38:43,1,@ArmyGurl1999 @Leslieoo7 @DWUhlfelderLaw DeSantis is a thug and a liar. I am in Escambia County and we have a very robust hospital system. We are also getting Publix vaccines.,[]
chris_walsh10,362,120,5575,2021-01-16 14:38:42,0,@IvankaTrump Where is the 400k dead from a failed pandemic response.   Lack of testing.  Poor distribution of vaccines.,[]
Ez4u2say_Janis,13078,12960,1192050,2021-01-16 14:38:42,86,Correction: NOT JUST 🇨🇦!👉#Pfizer is pausing some production lines at its facility in Belgium in order to expand long-term manufacturing capacity. This means it is temporarily reducing deliveries to all countries receiving vaccines manufactured at its European facility. #cdnpoli https://t.co/zE43CkhZ2S,"[{'text': 'Pfizer', 'indices': [38, 45]}]"
_deadbinladen,118,33,17597,2021-01-16 14:38:42,2168,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
UsmanArain8,1016,435,13142,2021-01-16 14:38:41,16,"A million doses of COVID-19 vaccines developed by China's Sinopharm arrived in Serbia on Saturday, receiving a personal welcome at the airport from the country's president. #GLOBALink https://t.co/6elDI2zBNC",[]
